source_table,track_name,dataset_source,model_id,model_label,model_family,evidence_tier,headline_eligible,branch_relation,split_rule,n_processed_rows,n_unique_sequences,n_train,n_test_or_n,target_column,r2,rmse,mae,r2_ci_low,r2_ci_high,bootstrap_repeats
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_4,PARM/GSE301246,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.11621228829408747,117.96457097025471,57.79648265838623,-0.8269324771786761,-0.00906867329701347,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_4,PARM/GSE301246,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.049543253468137705,114.38744605098375,60.60812683105469,-2.061448041956736,0.0009573302347169352,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_5,PARM/GSE301246,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,50,50,,10,target,-0.16421250159644485,31.062079016432072,26.559013748168944,-1.4593110174067703,0.012773897414814099,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_5,PARM/GSE301246,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.16421250159644485,31.062079016432072,26.559013748168944,-1.4593110174067703,0.012773897414814099,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_5,PARM/GSE301246,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.04643909835798232,29.449055454380222,25.58395462036133,-1.0416689679131224,-0.013533912942305543,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_5,PARM/GSE301246,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.1924068841161115,31.435952813300705,26.840833791097005,-1.8056309279719511,-0.04733190148012264,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_5,PARM/GSE301246,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.11119158100190529,30.346517669596608,26.00090217590332,-1.2708161449471274,-0.054172571393162054,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_6,PARM/GSE301246,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,50,50,,10,target,0.16370752774245945,27.670849930931176,22.59127311706543,-6.299343904241208,0.5739861119711742,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_6,PARM/GSE301246,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,0.16370752774245945,27.670849930931176,22.59127311706543,-6.299343904241208,0.5739861119711742,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_6,PARM/GSE301246,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.10087563717369497,31.74771957748695,28.860903549194337,-11.144916717162053,0.06680378794229697,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_6,PARM/GSE301246,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-1.78802791950269,50.52332968025646,46.76709938049317,-46.76332096458963,-0.19805157250294067,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_6,PARM/GSE301246,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.18952160461342626,33.00118786225533,30.747700881958007,-12.994358919299671,0.021324772095114235,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_7,PARM/GSE301246,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,50,50,,10,target,-0.2657646569704175,15481.116474904704,11956.08251953125,-1.9791183374468941,0.20349408760744458,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_7,PARM/GSE301246,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,-0.2657646569704175,15481.116474904704,11956.08251953125,-1.9791183374468941,0.20349408760744458,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_7,PARM/GSE301246,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,0.0003821606236596997,13757.603687110537,11618.567578125,-1.2619508461136466,0.03276077438637136,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_7,PARM/GSE301246,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,0.002897425946262633,13740.284158868908,11325.228385416665,-1.208799887115332,0.007688544438793843,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,PARM_GSE301246_held_out_context_track_7,PARM/GSE301246,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,50,50,,10,target,0.003518616467402369,13736.003423725611,11303.648046875,-1.2016662791361297,0.008076748347129565,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_5,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,71103,39069,,14221,target,0.7082931000135217,0.40565846647973597,0.27686603747633715,0.6968919140425028,0.7193154349582237,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_5,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,71103,39069,,14221,target,0.7082931000135217,0.40565846647973597,0.27686603747633715,0.6968919140425028,0.7193154349582237,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_5,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,71103,39069,,14221,target,0.7367441251790261,0.3853685149453251,0.2665889546568702,0.7264418862195045,0.7464291906240897,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_5,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,71103,39069,,14221,target,0.7471380853200451,0.37768427621450484,0.2645808139587263,0.7370015237214106,0.7563001104538295,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_5,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,71103,39069,,14221,target,0.7124313570590657,0.402770781373243,0.2867487660467626,0.700579112646266,0.7227962382688302,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_6,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,149999,149999,,30000,target,0.24375343788302417,2.0573222640360296,1.5995101217545524,0.23480749504549292,0.2522279122696423,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_6,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.24375343788302417,2.0573222640360296,1.5995101217545524,0.23480749504549292,0.2522279122696423,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_6,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.30805108714764784,1.9679208857437436,1.519626565307021,0.2990019273695207,0.31722159873468775,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_6,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.3226057758047669,1.9471139306540424,1.5023862607192073,0.3141778703460248,0.3313312851349319,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_6,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.3127256762978925,1.961262293675023,1.513287907130018,0.3040221406838954,0.3216443197084019,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,149999,149999,,30000,target,0.24405698958077016,2.0550280995291748,1.5951054187308817,0.23545188650870227,0.252428543457813,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.24405698958077016,2.0550280995291748,1.5951054187308817,0.23545188650870227,0.252428543457813,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.31064550303220884,1.962431666572498,1.513714894631871,0.30197745272163723,0.3197346441257773,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.3266890983842733,1.9394610395530614,1.4932418666882297,0.3181072548488287,0.3352185906717113,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_7,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,149999,149999,,30000,target,0.31397239298458124,1.957690498978472,1.5089514433995457,0.3053923454284308,0.32269235837004895,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,20000,,4000,target,0.2047196674863786,2.143311541509479,1.65689127584095,0.17857124374880326,0.2292416333988059,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2047196674863786,2.143311541509479,1.65689127584095,0.17857124374880326,0.2292416333988059,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.26820070563988296,2.0559908360957735,1.577955095729849,0.24304834273130363,0.2936039814628109,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2842555974926897,2.033312645286018,1.558370697656797,0.2605940072632246,0.30802602709983706,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_8,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2647090128694328,2.0608899562922205,1.577646408918961,0.23927667151511633,0.29009813844621063,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,13871,,4000,target,0.6015815517898435,0.47878043863135367,0.35426356924808716,0.5793985105199586,0.6237820069629635,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.6015815517898435,0.47878043863135367,0.35426356924808716,0.5793985105199586,0.6237820069629635,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.6552004351962624,0.44539981567261683,0.32703952215808196,0.6343480573539119,0.6765000495434619,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.4954576655538544,0.5387849855245707,0.41224944540341524,0.4553199472169551,0.5290773773075375,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_9,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.24321546760527168,0.6598615183661036,0.4487049591928349,0.08851085780043869,0.3639653422247032,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,100000,100000,,20000,target,0.2400040885339505,2.0590085780128415,1.5862280808761566,0.22852272065638699,0.2503097777049292,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.2400040885339505,2.0590085780128415,1.5862280808761566,0.22852272065638699,0.2503097777049292,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.30032123804497013,1.9756129930901443,1.5142472543538552,0.2896890193210351,0.3119415129661207,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.3182272205852533,1.950169485605482,1.4962375026773482,0.3073688237345877,0.3295058242261528,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_10,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.3098850966006892,1.962064278897313,1.504919346334498,0.2990738078000704,0.3202028350708826,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,20000,,4000,target,0.17104150219523606,2.1580395549659266,1.6668742841085422,0.14019592704233108,0.1987824260670696,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.17104150219523606,2.1580395549659266,1.6668742841085422,0.14019592704233108,0.1987824260670696,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.24202571216556523,2.0635749321120693,1.5874048371579645,0.2152955550267314,0.2679192162506764,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2619503220011705,2.0362720691555887,1.5629822415871386,0.23513165267739727,0.284922650526945,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_11,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.24009282896702822,2.066204381282125,1.5856094961632383,0.21183681767456222,0.26561354306558627,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_12,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,20000,,4000,target,0.18242776216344048,2.1462297007190663,1.648402844260603,0.15218761233851372,0.2097165148548057,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_12,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.18242776216344048,2.1462297007190663,1.648402844260603,0.15218761233851372,0.2097165148548057,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_12,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.23907086877031025,2.0705476912051735,1.5825285989556805,0.2105798813688911,0.2658677229076278,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_12,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2764049115438453,2.0191144546172475,1.5482582822256445,0.24946894252619478,0.300472032447582,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_12,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,20000,,4000,target,0.2435861600282856,2.0643953203437255,1.5801739145990459,0.2132892105243399,0.2717774482140567,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_13,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,20000,13871,,4000,target,0.6015815517898435,0.47878043863135367,0.35426356924808716,0.5793985105199586,0.6237820069629635,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_13,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.6015815517898435,0.47878043863135367,0.35426356924808716,0.5793985105199586,0.6237820069629635,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_13,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.6552004351962624,0.44539981567261683,0.32703952215808196,0.6343480573539119,0.6765000495434619,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_13,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.4954576655538544,0.5387849855245707,0.41224944540341524,0.4553199472169551,0.5290773773075375,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_13,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,20000,13871,,4000,target,0.24321546760527168,0.6598615183661036,0.4487049591928349,0.08851085780043869,0.3639653422247032,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,100000,100000,,20000,target,0.22503885807968116,2.0962274238793372,1.6191933486924963,0.21351066359647344,0.23774815131578758,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.22503885807968116,2.0962274238793372,1.6191933486924963,0.21351066359647344,0.23774815131578758,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.2974498291489819,1.9958923191896534,1.5398434778457035,0.28704414309662785,0.3083372549261952,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.31107078472375216,1.9764495631344445,1.517669486880739,0.2994971412166992,0.3225918135019791,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N09_ATLAS_FullTheory_MLP,ATLAS full-theory proxy MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.2923026626837034,2.003190333387003,1.5390446059814924,0.2805405632403257,0.30448902610500794,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor_reproducer,external MLP reproducer on char6/multi-char6 features,external MLP control,unknown,no,True,random_split,100000,100000,,20000,target,0.2439310844578585,2.072662694675721,1.608142378529925,0.23361211174222765,0.2539667764781087,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N06_ATLAS_T04_ObservableAlignment_MLP,ATLAS observable-alignment MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.2439310844578585,2.072662694675721,1.608142378529925,0.23361211174222765,0.2539667764781087,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N08_ATLAS_T02_SelectionPotential_MLP,ATLAS selection-potential MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.30774741009716144,1.983262653151143,1.526044261292404,0.29712444544428207,0.31852317820984677,500
PHASE5H_STRICT_MLP_CONFIRMATION_ALL_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N07_ATLAS_T05_UncertaintyEnsemble_MLP,ATLAS uncertainty-ensemble MLP head,ATLAS-Evo nonlinear head,unknown,no,True,random_split,100000,100000,,20000,target,0.3244766714000704,1.9591519236324422,1.5042033305541944,0.3142364338060823,0.3343588876601479,500
